MPI	NUM_PES 8	Max_Key 268435456	Num_Iters 5	Strong Scaling: 100000 total keys	Round Robin All2All	
TOTAL (sec)	ATA_KEYS (sec)	MAKE_INPUT (sec)	COUNT_BUCKET_SIZES (sec)	BUCKETIZE (sec)	COMPUTE_OFFSETS (sec)	LOCAL_SORT (sec)	ATA_COUNTS (sec)	COMPUTE_RECV_OFFSETS (sec)	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000099	0.000210	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.292784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.292883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.300435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
